,age,gender,split,final
3974,48,M,01:36:02,03:29:51
3975,42,M,01:37:20,03:29:51
3976,44,M,01:41:48,03:29:51
3977,42,M,01:40:51,03:29:51
3978,33,M,01:38:22,03:29:52
3979,51,M,01:35:34,03:29:52
3980,42,M,01:38:36,03:29:52
3981,56,M,01:40:28,03:29:53
3982,35,M,01:38:37,03:29:53
3983,37,W,01:42:28,03:29:53
3984,50,M,01:41:52,03:29:54
3985,55,M,01:44:41,03:29:55
3986,39,M,01:38:19,03:29:56
3987,49,M,01:41:22,03:29:56
3988,46,M,01:42:55,03:29:56
3989,47,M,01:35:33,03:29:57
3990,31,M,01:36:03,03:29:57
3991,52,M,01:42:00,03:29:57
3992,38,W,01:40:20,03:29:57
3993,38,W,01:39:27,03:29:58
3994,36,M,01:39:50,03:29:58
3995,60,M,01:40:56,03:29:58
3996,56,M,01:40:04,03:29:58
3997,39,M,01:41:35,03:29:58
3998,45,M,01:38:16,03:29:59
3999,30,M,01:40:51,03:29:59
4000,58,M,01:43:05,03:29:59
4001,40,M,01:37:41,03:29:59
4002,39,M,01:41:56,03:29:59
4003,44,W,01:39:20,03:30:00
4004,59,M,01:37:27,03:30:00
4005,45,W,01:44:15,03:30:00
4006,38,M,01:44:43,03:30:00
4007,41,M,01:38:32,03:30:01
4008,42,M,01:43:25,03:30:01
4009,35,M,01:37:45,03:30:02
4010,36,W,01:41:44,03:30:03
4011,45,M,01:35:45,03:30:03
4012,32,M,01:45:40,03:30:03
4013,43,M,01:29:55,03:30:04
4014,31,M,01:39:29,03:30:04
4015,51,M,01:32:35,03:30:04
4016,48,M,01:39:08,03:30:04
4017,49,M,01:37:02,03:30:04
4018,34,M,01:40:26,03:30:05
4019,57,M,01:34:04,03:30:05
4020,44,M,01:38:53,03:30:05
4021,31,W,01:42:30,03:30:05
4022,45,M,01:42:49,03:30:06
4023,54,M,01:47:50,03:30:07
4024,42,M,01:42:18,03:30:07
4025,50,M,01:38:23,03:30:08
4026,48,M,01:38:18,03:30:08
4027,45,M,01:41:55,03:30:08
4028,41,W,01:40:31,03:30:08
4029,41,M,01:44:29,03:30:09
4030,29,M,01:41:14,03:30:10
4031,37,M,01:42:09,03:30:10
4032,51,M,01:42:30,03:30:11
4033,46,M,01:43:06,03:30:12
4034,58,M,01:42:31,03:30:12
4035,41,W,01:38:23,03:30:12
4036,55,M,01:44:23,03:30:12
4037,26,M,01:42:01,03:30:12
4038,30,M,01:43:43,03:30:13
4039,56,M,01:39:12,03:30:13
4040,43,W,01:41:51,03:30:14
4041,45,M,01:42:59,03:30:14
4042,42,M,01:35:19,03:30:14
4043,41,M,01:40:01,03:30:15
4044,48,M,01:46:07,03:30:15
4045,24,W,01:35:57,03:30:15
4046,42,W,01:39:31,03:30:16
4047,47,M,01:40:43,03:30:16
4048,57,M,01:37:41,03:30:16
4049,46,M,01:42:08,03:30:17
4050,30,W,01:42:15,03:30:17
4051,41,M,01:38:54,03:30:17
4052,45,M,01:39:37,03:30:17
4053,55,W,01:44:50,03:30:17
4054,37,M,01:33:40,03:30:17
4055,45,M,01:41:24,03:30:18
4056,44,M,01:41:42,03:30:18
4057,30,M,01:33:39,03:30:19
4058,29,W,01:40:08,03:30:19
4059,67,M,01:41:30,03:30:19
4060,29,M,01:45:25,03:30:19
4061,41,M,01:41:41,03:30:20
4062,41,M,01:43:00,03:30:20
4063,32,W,01:42:36,03:30:21
4064,47,M,01:41:39,03:30:21
4065,36,M,01:43:06,03:30:21
4066,33,M,01:39:25,03:30:21
4067,41,W,01:40:10,03:30:21
4068,34,M,01:38:30,03:30:21
4069,48,M,01:38:16,03:30:22
4070,32,M,01:43:19,03:30:22
4071,35,W,01:38:19,03:30:22
4072,57,M,01:41:46,03:30:22
4073,43,M,01:45:42,03:30:23
4074,42,M,01:36:35,03:30:23
4075,43,M,01:38:14,03:30:23
4076,50,M,01:33:05,03:30:24
4077,55,M,01:43:45,03:30:24
4078,22,M,01:44:29,03:30:25
4079,37,W,01:42:53,03:30:25
4080,27,M,01:30:51,03:30:25
4081,49,M,01:38:41,03:30:26
4082,27,W,01:44:49,03:30:26
4083,42,W,01:39:35,03:30:26
4084,39,W,01:42:58,03:30:27
4085,31,W,01:43:54,03:30:27
4086,38,W,01:38:08,03:30:27
4087,31,M,01:41:04,03:30:28
4088,37,M,01:35:53,03:30:28
4089,46,M,01:39:13,03:30:29
4090,33,M,01:34:32,03:30:29
4091,35,M,01:43:09,03:30:29
4092,51,M,01:36:28,03:30:29
4093,46,M,01:38:22,03:30:30
4094,51,M,01:42:31,03:30:30
4095,27,M,01:45:12,03:30:30
4096,38,W,01:39:20,03:30:30
4097,35,W,01:40:31,03:30:31
4098,42,M,01:42:11,03:30:31
4099,25,W,01:41:14,03:30:31
4100,38,W,01:41:32,03:30:32
4101,41,M,01:34:50,03:30:32
4102,41,M,01:37:49,03:30:32
4103,45,W,01:38:46,03:30:32
4104,24,M,01:40:13,03:30:32
4105,28,M,01:43:54,03:30:33
4106,43,M,01:38:07,03:30:33
4107,45,W,01:42:16,03:30:34
4108,31,M,01:41:49,03:30:34
4109,32,M,01:40:35,03:30:34
4110,44,M,01:39:27,03:30:35
4111,38,M,01:41:22,03:30:36
4112,46,W,01:43:21,03:30:37
4113,56,M,01:40:29,03:30:38
4114,58,M,01:39:32,03:30:38
4115,34,M,01:42:05,03:30:39
4116,49,W,01:44:52,03:30:40
4117,32,M,01:43:38,03:30:40
4118,42,W,01:41:38,03:30:40
4119,33,M,01:20:39,03:30:40
4120,54,M,01:33:39,03:30:40
4121,51,W,01:40:56,03:30:41
4122,46,M,01:43:45,03:30:41
4123,25,M,01:41:19,03:30:41
4124,25,W,01:40:38,03:30:41
4125,51,M,01:41:58,03:30:42
4126,41,M,01:43:16,03:30:43
4127,38,M,01:38:40,03:30:43
4128,42,M,01:45:09,03:30:43
4129,46,M,01:41:50,03:30:43
4130,56,M,01:37:21,03:30:44
4131,29,W,01:39:01,03:30:45
4132,40,M,01:37:19,03:30:45
4133,29,M,01:41:09,03:30:45
4134,47,W,01:40:02,03:30:45
4135,42,M,01:38:55,03:30:46
4136,50,M,01:41:42,03:30:46
4137,45,M,01:38:25,03:30:46
4138,46,M,01:44:53,03:30:46
4139,28,M,01:37:31,03:30:46
4140,45,M,01:35:59,03:30:47
4141,31,M,01:37:12,03:30:48
4142,47,W,01:44:03,03:30:48
4143,33,W,01:39:30,03:30:48
4144,66,M,01:44:32,03:30:48
4145,65,M,01:42:02,03:30:49
4146,40,M,01:43:00,03:30:49
4147,39,M,01:43:57,03:30:49
4148,46,M,01:43:58,03:30:49
4149,32,W,01:44:01,03:30:50
4150,40,M,01:38:04,03:30:50
4151,45,M,01:45:30,03:30:51
4152,31,M,01:40:45,03:30:51
4153,49,M,01:40:13,03:30:52
4154,50,M,01:36:01,03:30:52
4155,34,M,01:37:42,03:30:52
4156,53,W,01:43:19,03:30:53
4157,54,M,01:43:54,03:30:53
4158,30,M,01:35:49,03:30:54
4159,51,M,01:37:39,03:30:54
4160,25,W,01:40:43,03:30:55
4161,41,M,01:39:04,03:30:55
4162,41,M,01:43:19,03:30:56
4163,43,W,01:42:49,03:30:56
4164,43,W,01:39:00,03:30:57
4165,38,W,01:44:28,03:30:57
4166,48,M,01:40:58,03:30:57
4167,53,M,01:37:21,03:30:57
4168,50,M,01:25:41,03:30:57
4169,36,W,01:39:11,03:30:57
4170,26,M,01:37:29,03:30:57
4171,33,M,01:44:34,03:30:57
4172,30,M,01:28:05,03:30:58
4173,28,W,01:38:37,03:30:58
4174,46,M,01:38:46,03:30:58
4175,27,W,01:42:24,03:30:59
4176,39,W,01:43:25,03:30:59
4177,32,W,01:40:13,03:30:59
4178,30,M,01:35:12,03:31:00
4179,43,M,01:45:45,03:31:00
4180,20,M,01:38:40,03:31:00
4181,48,M,01:39:06,03:31:01
4182,55,M,01:41:33,03:31:01
4183,46,M,01:43:50,03:31:01
4184,33,M,01:43:29,03:31:01
4185,48,W,01:40:05,03:31:01
4186,26,W,01:43:51,03:31:02
4187,38,M,01:39:40,03:31:02
4188,29,M,01:39:11,03:31:03
4189,33,W,01:39:20,03:31:03
4190,35,M,01:40:28,03:31:03
4191,35,W,01:38:32,03:31:04
4192,46,M,01:40:16,03:31:05
4193,27,M,01:45:15,03:31:06
4194,56,M,01:40:16,03:31:06
4195,49,M,01:41:32,03:31:06
4196,45,M,01:35:56,03:31:07
4197,55,M,01:35:18,03:31:07
4198,43,M,01:42:05,03:31:07
4199,32,M,01:42:10,03:31:07
4200,44,M,01:41:15,03:31:08
4201,36,M,01:43:21,03:31:09
4202,53,M,01:43:45,03:31:09
4203,40,W,01:41:35,03:31:10
4204,44,M,01:43:49,03:31:11
4205,43,M,01:37:53,03:31:12
4206,45,M,01:43:13,03:31:12
4207,34,M,01:39:36,03:31:12
4208,48,M,01:40:19,03:31:12
4209,38,W,01:42:07,03:31:12
4210,40,W,01:43:16,03:31:13
4211,41,M,01:40:36,03:31:13
4212,33,M,01:43:42,03:31:13
4213,52,M,01:46:56,03:31:14
4214,42,M,01:41:08,03:31:14
4215,32,M,01:35:38,03:31:15
4216,48,M,01:42:27,03:31:15
4217,49,M,01:33:17,03:31:15
4218,44,M,01:38:38,03:31:15
4219,47,M,01:42:30,03:31:16
4220,39,M,01:39:15,03:31:16
4221,38,M,01:36:58,03:31:16
4222,33,M,01:45:34,03:31:16
4223,51,M,01:37:38,03:31:17
4224,37,M,01:43:20,03:31:17
4225,39,W,01:42:34,03:31:17
4226,46,M,01:38:20,03:31:18
4227,40,M,01:40:00,03:31:18
4228,48,M,01:35:16,03:31:18
4229,30,M,01:44:22,03:31:19
4230,27,W,01:41:27,03:31:19
4231,49,M,01:41:32,03:31:19
4232,32,M,01:35:31,03:31:19
4233,34,M,01:43:47,03:31:20
4234,32,M,01:42:24,03:31:20
4235,53,M,01:40:55,03:31:21
4236,26,W,01:45:50,03:31:21
4237,44,M,01:43:28,03:31:22
4238,43,M,01:43:36,03:31:22
4239,60,M,01:41:38,03:31:23
4240,52,M,01:41:40,03:31:24
4241,37,M,01:33:29,03:31:24
4242,47,M,01:42:18,03:31:25
4243,27,M,01:29:24,03:31:25
4244,43,M,01:38:02,03:31:25
4245,45,M,01:35:26,03:31:25
4246,26,M,01:32:04,03:31:26
4247,43,M,01:46:11,03:31:26
4248,48,M,01:38:42,03:31:27
4249,53,M,01:42:38,03:31:27
4250,39,W,01:40:50,03:31:28
4251,52,M,01:43:51,03:31:28
4252,42,M,01:41:24,03:31:28
4253,37,M,01:35:51,03:31:28
4254,47,M,01:35:51,03:31:28
4255,43,M,01:44:53,03:31:28
4256,42,M,01:41:09,03:31:29
4257,41,M,01:40:01,03:31:29
4258,26,M,01:41:29,03:31:29
4259,44,M,01:44:57,03:31:29
4260,51,M,01:31:54,03:31:29
4261,32,M,01:31:04,03:31:30
4262,46,M,01:41:32,03:31:30
4263,42,M,01:43:30,03:31:31
4264,43,M,01:44:15,03:31:32
4265,40,M,01:43:07,03:31:32
4266,39,W,01:39:30,03:31:32
4267,34,M,01:47:26,03:31:33
4268,29,W,01:41:43,03:31:34
4269,42,M,01:34:47,03:31:34
4270,20,M,01:44:31,03:31:35
4271,24,M,01:40:58,03:31:35
4272,25,M,01:29:24,03:31:35
4273,41,M,01:41:05,03:31:35
4274,30,W,01:38:32,03:31:35
4275,41,M,01:40:50,03:31:35
4276,49,M,01:36:48,03:31:36
4277,29,M,01:43:39,03:31:36
4278,33,M,01:37:22,03:31:37
4279,40,M,01:37:58,03:31:37
4280,42,W,01:43:57,03:31:37
4281,28,M,01:42:43,03:31:38
4282,58,M,01:40:44,03:31:38
4283,44,M,01:45:06,03:31:38
4284,38,M,01:45:00,03:31:38
4285,46,M,01:42:14,03:31:39
4286,41,W,01:45:16,03:31:39
4287,34,W,01:38:59,03:31:39
4288,25,M,01:40:32,03:31:40
4289,49,M,01:44:57,03:31:41
4290,39,M,01:45:47,03:31:41
4291,38,M,01:44:57,03:31:41
4292,30,M,01:42:26,03:31:41
4293,36,M,01:39:04,03:31:42
4294,39,M,01:39:09,03:31:42
4295,29,W,01:40:40,03:31:42
4296,41,W,01:41:41,03:31:42
4297,39,W,01:41:51,03:31:42
4298,52,M,01:38:08,03:31:43
4299,26,M,01:39:58,03:31:43
4300,21,W,01:32:08,03:31:43
4301,43,W,01:41:53,03:31:45
4302,44,M,01:44:33,03:31:46
4303,42,W,01:42:30,03:31:46
4304,37,M,01:44:06,03:31:46
4305,36,W,01:45:24,03:31:46
4306,52,M,01:42:02,03:31:47
4307,27,W,01:44:45,03:31:47
4308,51,M,01:40:15,03:31:48
4309,27,M,01:40:37,03:31:48
4310,45,M,01:41:47,03:31:48
4311,36,M,01:37:09,03:31:49
4312,46,M,01:39:25,03:31:49
4313,47,M,01:43:23,03:31:49
4314,39,M,01:35:42,03:31:49
4315,48,M,01:38:47,03:31:51
4316,42,W,01:41:29,03:31:52
4317,43,W,01:39:36,03:31:52
4318,44,M,01:44:20,03:31:52
4319,39,W,01:39:11,03:31:52
4320,45,M,01:40:10,03:31:53
4321,50,M,01:40:37,03:31:54
4322,60,M,01:33:44,03:31:55
4323,39,M,01:37:51,03:31:56
4324,37,M,01:41:11,03:31:56
4325,46,M,01:38:45,03:31:56
4326,38,M,01:37:03,03:31:57
4327,54,M,01:41:08,03:31:57
4328,31,W,01:38:03,03:31:57
4329,46,M,01:42:39,03:31:57
4330,34,M,01:28:59,03:31:57
4331,43,M,01:28:04,03:31:57
4332,42,M,01:44:14,03:31:59
4333,36,M,01:41:12,03:31:59
4334,23,M,01:40:08,03:31:59
4335,43,M,01:44:51,03:32:00
4336,33,M,01:38:55,03:32:00
4337,29,M,01:38:58,03:32:00
4338,30,M,01:43:25,03:32:00
4339,37,M,01:44:45,03:32:01
4340,48,M,01:44:45,03:32:01
4341,38,M,01:38:19,03:32:02
4342,29,M,01:49:56,03:32:02
4343,38,W,01:40:36,03:32:03
4344,36,M,01:35:34,03:32:03
4345,35,M,01:36:34,03:32:03
4346,35,W,01:44:13,03:32:04
4347,41,W,01:42:20,03:32:04
4348,42,M,01:41:40,03:32:05
4349,35,M,01:37:36,03:32:05
4350,29,W,01:37:39,03:32:06
4351,45,M,01:41:35,03:32:06
4352,51,W,01:42:15,03:32:07
4353,48,M,01:38:41,03:32:07
4354,46,M,01:39:05,03:32:07
4355,47,M,01:42:46,03:32:08
4356,45,M,01:36:31,03:32:09
4357,45,M,01:43:41,03:32:10
4358,39,M,01:39:22,03:32:10
4359,30,W,01:38:58,03:32:10
4360,46,M,01:36:03,03:32:11
4361,27,W,01:40:11,03:32:11
4362,45,M,01:36:18,03:32:12
4363,27,M,01:42:56,03:32:12
4364,23,W,01:37:59,03:32:12
4365,53,M,01:41:10,03:32:12
4366,46,M,01:45:00,03:32:12
4367,38,M,01:35:45,03:32:13
4368,38,M,01:45:17,03:32:13
4369,41,M,01:34:21,03:32:13
4370,42,M,01:44:40,03:32:13
4371,39,M,01:30:04,03:32:14
4372,26,W,01:35:33,03:32:14
4373,43,W,01:41:06,03:32:14
4374,27,M,01:45:36,03:32:15
4375,43,M,01:30:33,03:32:15
4376,34,M,01:46:41,03:32:15
4377,42,M,01:42:24,03:32:15
4378,33,M,01:34:07,03:32:15
4379,24,W,01:37:36,03:32:15
4380,51,M,01:43:06,03:32:16
4381,41,M,01:41:27,03:32:16
4382,27,M,01:31:57,03:32:17
4383,32,M,01:31:56,03:32:17
4384,44,M,01:46:47,03:32:17
4385,38,W,01:46:58,03:32:18
4386,57,M,01:41:35,03:32:18
4387,28,W,01:45:31,03:32:18
4388,36,W,01:38:27,03:32:18
4389,36,M,01:38:52,03:32:19
4390,32,M,01:40:03,03:32:19
4391,44,M,01:29:32,03:32:19
4392,34,M,01:45:13,03:32:19
4393,34,M,01:39:41,03:32:20
4394,35,M,01:43:31,03:32:20
4395,37,M,01:40:49,03:32:21
4396,35,M,01:41:15,03:32:21
4397,49,M,01:41:27,03:32:21
4398,38,M,01:40:50,03:32:22
4399,32,M,01:45:09,03:32:22
4400,47,M,01:39:23,03:32:22
4401,36,M,01:41:38,03:32:22
4402,26,W,01:39:02,03:32:23
4403,50,M,01:40:47,03:32:23
4404,42,M,01:43:06,03:32:24
4405,39,M,01:37:26,03:32:24
4406,42,M,01:38:14,03:32:24
4407,39,M,01:33:56,03:32:24
4408,41,M,01:46:37,03:32:24
4409,47,M,01:40:36,03:32:25
4410,45,M,01:40:00,03:32:25
4411,57,M,01:41:03,03:32:25
4412,38,M,01:40:46,03:32:25
4413,35,M,01:41:08,03:32:26
4414,38,W,01:43:32,03:32:26
4415,44,M,01:42:23,03:32:26
4416,45,M,01:41:51,03:32:26
4417,33,W,01:39:55,03:32:27
4418,36,M,01:31:54,03:32:27
4419,49,M,01:41:55,03:32:27
4420,41,M,01:43:21,03:32:28
4421,27,W,01:36:29,03:32:28
4422,42,M,01:41:24,03:32:28
4423,30,W,01:41:06,03:32:29
4424,35,W,01:38:49,03:32:29
4425,30,M,01:44:14,03:32:29
4426,25,M,01:32:53,03:32:29
4427,30,W,01:40:53,03:32:30
4428,49,M,01:43:00,03:32:30
4429,45,M,01:35:20,03:32:30
4430,30,M,01:39:48,03:32:31
4431,42,M,01:42:49,03:32:32
4432,36,W,01:41:55,03:32:32
4433,29,W,01:46:52,03:32:32
4434,39,M,01:48:57,03:32:33
4435,38,M,01:32:19,03:32:33
4436,57,M,01:43:04,03:32:33
4437,27,M,01:39:43,03:32:34
4438,45,M,01:43:44,03:32:35
4439,46,M,01:39:23,03:32:35
4440,43,M,01:36:19,03:32:35
4441,47,M,01:43:39,03:32:35
4442,42,M,01:45:26,03:32:36
4443,31,M,01:33:24,03:32:36
4444,24,M,01:41:03,03:32:37
4445,38,M,01:41:39,03:32:38
4446,38,M,01:40:42,03:32:38
4447,36,M,01:40:01,03:32:38
4448,44,W,01:38:35,03:32:38
4449,45,M,01:35:43,03:32:38
4450,43,W,01:48:00,03:32:39
4451,43,M,01:44:03,03:32:39
4452,47,M,01:43:26,03:32:39
4453,27,W,01:45:58,03:32:40
4454,38,M,01:35:19,03:32:40
4455,27,W,01:43:43,03:32:42
4456,42,W,01:44:51,03:32:42
4457,41,M,01:34:01,03:32:42
4458,56,M,01:39:13,03:32:43
4459,46,M,01:44:33,03:32:43
4460,46,M,01:29:31,03:32:43
4461,39,M,01:44:27,03:32:43
4462,45,M,01:35:59,03:32:44
4463,51,M,01:39:05,03:32:44
4464,47,M,01:34:07,03:32:45
4465,28,W,01:45:24,03:32:45
4466,36,W,01:39:37,03:32:45
4467,33,M,01:40:57,03:32:46
4468,22,W,01:43:56,03:32:46
4469,52,M,01:38:51,03:32:46
4470,49,M,01:44:13,03:32:47
4471,56,M,01:41:25,03:32:47
4472,32,W,01:46:50,03:32:47
4473,55,M,01:43:46,03:32:47
4474,49,M,01:31:54,03:32:48
4475,55,M,01:43:15,03:32:48
4476,41,W,01:39:03,03:32:48
4477,26,M,01:42:25,03:32:49
4478,45,M,01:41:42,03:32:50
4479,43,M,01:45:59,03:32:51
4480,46,W,01:43:02,03:32:51
4481,26,W,01:41:04,03:32:51
4482,38,M,01:35:19,03:32:51
4483,29,W,01:41:37,03:32:52
4484,20,M,01:39:53,03:32:52
4485,36,M,01:31:53,03:32:53
4486,46,M,01:40:36,03:32:54
4487,34,M,01:43:14,03:32:55
4488,36,M,01:35:20,03:32:55
4489,38,M,01:41:30,03:32:55
4490,42,M,01:40:45,03:32:55
4491,36,M,01:40:55,03:32:56
4492,50,W,01:40:31,03:32:56
4493,29,M,01:40:11,03:32:56
4494,38,M,01:34:12,03:32:56
4495,28,W,01:38:24,03:32:57
4496,49,M,01:44:49,03:32:57
4497,37,M,01:40:16,03:32:59
4498,47,M,01:40:38,03:32:59
4499,42,M,01:43:18,03:32:59
4500,29,M,01:42:00,03:32:59
4501,44,M,01:44:34,03:33:00
4502,28,W,01:46:42,03:33:00
4503,51,M,01:39:50,03:33:00
4504,30,M,01:43:15,03:33:01
4505,37,M,01:37:08,03:33:02
4506,30,M,01:36:45,03:33:02
4507,49,M,01:39:46,03:33:02
4508,38,M,01:39:17,03:33:02
4509,38,M,01:42:16,03:33:04
4510,40,M,01:36:14,03:33:05
4511,42,W,01:38:51,03:33:05
4512,31,M,01:43:32,03:33:06
4513,31,W,01:43:21,03:33:06
4514,54,M,01:42:42,03:33:07
4515,28,M,01:45:06,03:33:08
4516,52,W,01:43:19,03:33:08
4517,51,M,01:41:14,03:33:08
4518,26,M,01:32:14,03:33:09
4519,39,M,01:43:07,03:33:09
4520,55,M,01:43:16,03:33:09
4521,53,M,01:41:49,03:33:10
4522,38,M,01:40:49,03:33:10
4523,53,M,01:44:50,03:33:11
4524,31,M,01:43:58,03:33:11
4525,30,M,01:42:46,03:33:12
4526,31,M,01:37:03,03:33:12
4527,45,M,01:40:28,03:33:13
4528,36,M,01:40:17,03:33:13
4529,57,M,01:45:57,03:33:13
4530,26,M,01:42:36,03:33:13
4531,44,W,01:42:46,03:33:14
4532,37,M,01:37:47,03:33:14
4533,50,M,01:43:43,03:33:14
4534,41,M,01:38:45,03:33:14
4535,46,W,01:42:46,03:33:14
4536,47,M,01:44:26,03:33:14
4537,31,M,01:36:37,03:33:14
4538,42,M,01:36:40,03:33:15
4539,42,M,01:36:13,03:33:15
4540,53,M,01:38:29,03:33:16
4541,26,M,01:37:57,03:33:16
4542,49,M,01:34:31,03:33:16
4543,52,M,01:43:27,03:33:16
4544,48,M,01:40:40,03:33:17
4545,40,W,01:44:46,03:33:17
4546,44,M,01:46:21,03:33:17
4547,41,W,01:41:48,03:33:17
4548,42,M,01:38:39,03:33:18
4549,31,W,01:41:58,03:33:18
4550,44,W,01:41:22,03:33:19
4551,35,W,01:42:05,03:33:19
4552,31,W,01:44:37,03:33:20
4553,46,W,01:37:51,03:33:20
4554,55,M,01:43:58,03:33:21
4555,42,W,01:42:32,03:33:21
4556,47,M,01:43:07,03:33:22
4557,47,W,01:40:35,03:33:22
4558,36,W,01:38:06,03:33:23
4559,32,W,01:44:13,03:33:23
4560,39,M,01:42:29,03:33:23
4561,39,M,01:37:22,03:33:23
4562,36,M,01:39:23,03:33:24
4563,31,M,01:42:55,03:33:25
4564,32,M,01:44:51,03:33:25
4565,42,M,01:43:51,03:33:25
4566,48,M,01:43:45,03:33:25
4567,29,W,01:40:09,03:33:26
4568,33,M,01:42:54,03:33:26
4569,33,W,01:39:51,03:33:26
4570,54,W,01:41:54,03:33:26
4571,30,M,01:44:08,03:33:26
4572,53,M,01:40:51,03:33:27
4573,34,M,01:41:16,03:33:28
4574,43,M,01:30:16,03:33:28
4575,33,W,01:40:42,03:33:28
4576,49,M,01:37:53,03:33:28
4577,32,W,01:39:07,03:33:29
4578,50,M,01:44:40,03:33:29
4579,39,M,01:39:23,03:33:30
4580,32,M,01:37:38,03:33:30
4581,31,M,01:39:12,03:33:30
4582,46,W,01:39:53,03:33:31
4583,48,M,01:35:58,03:33:31
4584,41,M,01:40:59,03:33:31
4585,44,M,01:44:37,03:33:32
4586,43,M,01:42:51,03:33:33
4587,54,M,01:45:35,03:33:33
4588,36,M,01:45:06,03:33:34
4589,35,M,01:43:24,03:33:34
4590,43,M,01:38:35,03:33:34
4591,30,W,01:43:49,03:33:34
4592,53,M,01:42:51,03:33:35
4593,45,W,01:41:34,03:33:35
4594,40,M,01:44:34,03:33:36
4595,46,M,01:44:12,03:33:36
4596,52,M,01:40:51,03:33:36
4597,36,M,01:42:18,03:33:36
4598,48,M,01:42:17,03:33:36
4599,37,W,01:40:59,03:33:37
4600,36,M,01:42:52,03:33:37
4601,31,M,01:34:04,03:33:37
4602,37,M,01:37:40,03:33:38
4603,45,M,01:35:58,03:33:38
4604,51,M,01:45:07,03:33:38
4605,47,M,01:41:31,03:33:40
4606,31,M,01:44:51,03:33:40
4607,30,M,01:45:37,03:33:40
4608,43,M,01:46:12,03:33:41
4609,30,M,01:34:27,03:33:41
4610,26,W,01:43:00,03:33:41
4611,46,M,01:40:07,03:33:41
4612,29,W,01:40:28,03:33:41
4613,56,M,01:41:29,03:33:42
4614,37,M,01:37:38,03:33:42
4615,57,M,01:44:06,03:33:42
4616,41,M,01:40:32,03:33:42
4617,49,M,01:37:57,03:33:42
4618,45,W,01:44:03,03:33:43
4619,31,W,01:44:33,03:33:43
4620,37,M,01:43:12,03:33:43
4621,30,M,01:42:56,03:33:43
4622,30,M,01:38:01,03:33:43
4623,38,M,01:42:32,03:33:43
4624,51,M,01:43:55,03:33:43
4625,53,M,01:40:40,03:33:44
4626,25,W,01:42:46,03:33:44
4627,39,M,01:40:42,03:33:45
4628,29,W,01:40:55,03:33:45
4629,54,M,01:44:43,03:33:45
4630,36,M,01:46:46,03:33:45
4631,41,M,01:45:42,03:33:45
4632,40,M,01:41:00,03:33:45
4633,39,M,01:41:54,03:33:46
4634,42,M,01:39:40,03:33:46
4635,22,M,01:44:03,03:33:47
4636,35,M,01:34:38,03:33:48
4637,42,M,01:40:14,03:33:48
4638,47,M,01:40:45,03:33:49
4639,51,M,01:41:02,03:33:49
4640,38,W,01:44:29,03:33:50
4641,55,M,01:36:36,03:33:51
4642,33,M,01:37:28,03:33:52
4643,34,M,01:38:41,03:33:52
4644,34,W,01:43:52,03:33:52
4645,47,M,01:44:29,03:33:52
4646,39,M,01:28:13,03:33:53
4647,42,M,01:42:12,03:33:53
4648,43,M,01:40:18,03:33:54
4649,42,M,01:43:56,03:33:55
4650,42,M,01:42:46,03:33:55
4651,22,M,01:30:48,03:33:55
4652,25,M,01:36:45,03:33:56
4653,41,M,01:37:57,03:33:56
4654,39,M,01:30:44,03:33:56
4655,45,M,01:38:50,03:33:56
4656,40,M,01:40:55,03:33:57
4657,56,M,01:43:35,03:33:57
4658,40,M,01:44:52,03:33:57
4659,42,W,01:42:01,03:33:58
4660,32,W,01:45:38,03:33:58
4661,45,M,01:42:27,03:33:58
4662,40,W,01:42:16,03:33:58
4663,52,M,01:44:30,03:33:58
4664,28,W,01:38:36,03:33:58
4665,34,W,01:41:02,03:33:58
4666,36,M,01:44:34,03:33:59
4667,31,M,01:43:18,03:33:59
4668,26,M,01:48:07,03:34:00
4669,52,M,01:41:25,03:34:01
4670,35,M,01:39:25,03:34:01
4671,27,M,01:37:08,03:34:02
4672,40,M,01:39:01,03:34:02
4673,57,M,01:42:20,03:34:02
4674,30,W,01:40:31,03:34:03
4675,37,W,01:41:47,03:34:03
4676,29,M,01:43:42,03:34:03
4677,53,M,01:40:34,03:34:04
4678,41,M,01:43:19,03:34:05
4679,32,M,01:42:21,03:34:05
4680,37,M,01:46:51,03:34:06
4681,27,W,01:43:53,03:34:07
4682,41,M,01:44:50,03:34:07
4683,39,W,01:43:24,03:34:08
4684,29,W,01:39:04,03:34:09
4685,30,M,01:42:59,03:34:09
4686,60,M,01:38:20,03:34:09
4687,24,W,01:43:48,03:34:10
4688,33,M,01:43:58,03:34:10
4689,45,M,01:42:25,03:34:10
4690,45,W,01:45:23,03:34:10
4691,31,M,01:36:57,03:34:11
4692,62,M,01:45:01,03:34:11
4693,36,M,01:39:54,03:34:12
4694,37,W,01:44:29,03:34:12
4695,52,M,01:36:24,03:34:12
4696,40,M,01:42:33,03:34:12
4697,34,M,01:43:18,03:34:15
4698,54,M,01:43:11,03:34:15
4699,27,W,01:43:33,03:34:16
4700,32,W,01:31:29,03:34:16
4701,35,M,01:35:51,03:34:16
4702,54,M,01:41:44,03:34:16
4703,46,M,01:42:39,03:34:17
4704,37,M,01:45:01,03:34:17
4705,31,M,01:44:08,03:34:18
4706,46,M,01:41:23,03:34:18
4707,28,M,01:33:18,03:34:18
4708,33,M,01:37:12,03:34:18
4709,37,M,01:43:20,03:34:20
